"12ak -- Deaths by age (5-year), sex and area, 1990-2021"

"Year","Area","Males Total Deaths","Males 0 Deaths","Males 1 - 4 Deaths","Males 5 - 9 Deaths","Males 10 - 14 Deaths","Males 15 - 19 Deaths","Males 20 - 24 Deaths","Males 25 - 29 Deaths","Males 30 - 34 Deaths","Males 35 - 39 Deaths","Males 40 - 44 Deaths","Males 45 - 49 Deaths","Males 50 - 54 Deaths","Males 55 - 59 Deaths","Males 60 - 64 Deaths","Males 65 - 69 Deaths","Males 70 - 74 Deaths","Males 75 - 79 Deaths","Males 80 - 84 Deaths","Males 85 - 89 Deaths","Males 90 - 94 Deaths","Males 95 - Deaths"
"1999","Lempäälä",64,0,0,1,0,0,0,1,0,0,3,2,3,2,4,8,16,5,11,7,1,0
"1999","Leppävirta",75,0,0,0,0,0,0,0,1,2,4,3,11,3,4,8,15,6,9,8,0,1
"1999","Lestijärvi",9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,2,0,0,0
"1999","Lieksa",111,0,1,0,0,2,1,0,0,2,6,4,6,6,10,16,17,13,15,7,3,2
"1999","Lieto",54,0,0,1,0,1,1,1,0,0,1,1,3,1,4,5,7,10,5,7,5,1
"1999","Liminka",18,0,0,0,0,0,0,0,0,3,2,0,1,2,0,0,4,3,1,2,0,0
"1999","Liperi",49,0,0,0,0,1,0,0,1,1,2,0,4,3,7,2,1,12,5,6,4,0
"1999","Lohja",198,4,0,2,0,1,2,0,1,5,6,8,14,14,19,16,29,25,28,12,11,1
"1999","Loimaa",125,0,0,0,0,1,0,0,0,1,0,7,5,2,5,17,20,25,17,15,9,1
"1999","Loppi",42,1,0,0,0,0,0,1,1,1,1,1,5,2,1,2,4,6,7,6,2,1
"1999","Loviisa",92,1,0,0,0,0,0,1,2,3,1,5,2,5,10,9,8,19,10,9,7,0
"1999","Luhanka",11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4,1,1,0
"1999","Lumijoki",10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,4,0,1,0
"1999","Lumparland",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1999","Larsmo",11,1,0,0,0,1,0,1,0,2,1,1,0,0,0,1,0,2,1,0,0,0
"1999","Luumäki",38,0,0,0,0,0,0,0,1,0,1,3,0,1,2,6,4,7,7,4,1,1
"1999","Malax",37,0,0,0,0,0,0,0,0,1,0,1,6,1,1,1,6,8,4,4,4,0
"1999","Mariehamn",46,0,0,0,0,0,1,0,1,1,1,2,3,5,1,3,9,1,7,8,2,1
"1999","Marttila",16,0,0,0,0,0,0,0,0,1,0,2,1,0,3,3,1,1,0,2,2,0
"1999","Masku",23,0,0,0,0,0,0,0,0,0,3,0,3,0,1,1,2,3,4,2,2,2
"1999","Merijärvi",8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,2,0,0
"1999","Merikarvia",38,0,0,0,0,0,0,0,0,0,0,1,2,0,2,4,6,8,6,7,2,0
"1999","Miehikkälä",25,0,0,0,0,0,0,0,0,0,0,1,1,2,4,2,4,2,4,4,1,0
"1999","Mikkeli",275,0,0,0,0,1,3,2,2,3,9,9,13,19,25,35,52,39,25,24,14,0
"1999","Muhos",42,0,0,0,0,0,0,1,0,1,1,4,2,3,1,7,4,7,3,2,5,1
"1999","Multia",18,0,0,1,0,0,0,0,0,0,0,0,0,1,3,3,3,4,2,1,0,0
"1999","Muonio",10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,3,1,1,0,0
"1999","Korsholm",64,0,0,0,0,0,0,1,0,2,0,1,1,2,2,6,6,10,16,12,5,0
"1999","Muurame",34,0,0,0,0,0,0,0,0,1,0,1,3,2,4,3,7,4,5,2,2,0
"1999","Mynämäki",53,1,0,0,0,0,0,0,0,0,0,2,2,3,3,7,8,8,9,6,4,0
"1999","Myrskylä",14,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,3,1,4,1,0
"1999","Mäntsälä",57,0,0,0,0,0,0,0,0,0,0,3,2,5,6,4,6,11,8,8,4,0
"1999","Mänttä-Vilppula",87,0,0,0,0,0,0,1,1,0,1,3,7,4,7,4,16,16,12,13,2,0
"1999","Mäntyharju",60,0,0,1,0,0,0,0,0,1,3,2,4,3,5,8,11,8,8,5,1,0
"1999","Naantali",80,1,0,0,0,0,0,1,2,2,6,2,4,3,4,14,15,8,11,6,1,0
"1999","Nakkila",28,0,0,0,1,0,0,0,0,0,1,3,2,0,1,3,5,3,3,5,1,0
"1999","Nivala",54,0,0,0,0,0,0,0,1,1,2,2,3,2,2,8,8,9,8,4,4,0
"1999","Nokia",109,1,0,0,0,0,1,0,0,1,1,4,7,10,6,6,24,16,11,16,2,3
"1999","Nousiainen",14,0,0,0,0,0,0,1,0,1,0,0,0,2,1,3,3,3,0,0,0,0
"1999","Nurmes",106,0,0,0,0,0,0,1,2,0,5,1,5,14,6,15,14,18,8,11,4,2
"1999","Nurmijärvi",100,1,1,0,0,0,1,1,1,3,1,7,5,8,7,13,15,15,5,11,4,1
"1999","Närpes",71,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,8,14,17,21,4,0
"1999","Orimattila",112,0,0,0,0,2,0,0,1,1,2,6,5,5,12,14,17,17,17,8,4,1
"1999","Oripää",12,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,3,0,3,0,0
"1999","Orivesi",56,0,0,1,0,0,1,0,0,3,1,3,7,2,5,5,6,7,8,3,3,1
"1999","Oulainen",50,0,0,0,0,0,0,0,1,0,3,0,0,5,3,3,7,9,8,8,3,0
"1999","Oulu",536,6,0,1,0,6,6,9,7,3,12,35,28,36,36,66,79,80,63,51,11,1
"1999","Outokumpu",50,0,0,0,0,1,0,0,0,0,1,0,2,4,11,7,4,7,7,1,3,2
"1999","Padasjoki",25,0,0,0,0,0,0,0,0,0,0,0,2,1,3,2,4,4,4,2,3,0
"1999","Paimio",37,2,0,0,1,0,0,0,0,0,1,2,2,1,5,1,4,4,8,5,1,0
"1999","Paltamo",25,0,0,0,0,0,0,0,0,0,0,2,4,2,0,1,8,1,4,2,1,0
"1999","Pargas",97,0,0,0,0,1,0,1,1,2,1,3,6,6,4,7,19,15,9,17,5,0
"1999","Parikkala",46,0,0,0,0,0,0,1,0,0,2,2,4,2,5,4,3,11,6,3,3,0
"1999","Parkano",54,1,0,0,0,1,1,1,1,0,2,1,5,6,4,9,5,5,5,5,2,0
"1999","Pedersöre",33,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,5,8,3,6,5,0
"1999","Pelkosenniemi",13,0,0,0,1,0,0,0,0,1,0,0,1,1,2,1,3,3,0,0,0,0
"1999","Pello",36,0,0,0,0,0,0,0,0,1,2,2,3,0,2,5,6,8,3,2,1,1
"1999","Perho",18,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,5,4,2,1,1,0
"1999","Pertunmaa",12,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,3,0,0,1,0,0
"1999","Petäjävesi",28,0,0,0,0,0,0,1,1,1,1,1,1,2,1,2,6,4,6,0,1,0
"1999","Pieksämäki",124,1,0,0,0,0,0,2,2,3,3,7,7,7,6,17,16,19,19,8,7,0
"1999","Pielavesi",61,0,0,0,0,0,0,1,0,0,2,2,4,2,10,4,8,10,9,5,3,1
"1999","Jakobstad",98,0,0,0,0,0,0,1,1,2,1,3,4,4,8,10,16,16,15,9,7,1
"1999","Pihtipudas",40,1,0,0,0,0,0,0,0,0,1,4,3,2,2,4,6,7,5,3,1,1
"1999","Pirkkala",38,0,0,0,0,0,1,1,1,0,0,0,2,2,4,2,7,8,2,6,2,0
"1999","Polvijärvi",40,0,0,0,0,0,0,0,0,1,0,2,2,0,4,6,8,5,8,2,0,2
"1999","Pomarkku",21,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,3,5,1,3,2,1
"1999","Pori",422,0,1,0,1,0,4,3,3,6,10,12,20,25,36,46,76,66,41,45,23,4
"1999","Pornainen",13,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,3,2,0,1,1,0
"1999","Porvoo",176,1,0,0,0,0,2,0,2,1,6,6,15,13,15,17,25,26,20,22,3,2
"1999","Posio",35,0,1,0,0,0,1,1,1,1,0,0,4,4,3,6,2,3,1,3,2,2
"1999","Pudasjärvi",68,0,0,0,0,1,2,0,1,2,0,4,11,2,7,10,12,5,5,5,1,0
"1999","Pukkila",7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,1,0
"1999","Punkalaidun",25,0,0,0,0,0,0,0,0,1,0,0,1,3,1,6,3,1,4,1,4,0
"1999","Puolanka",31,0,0,0,0,1,1,0,0,0,1,0,1,0,5,7,4,5,5,1,0,0
"1999","Puumala",29,0,0,0,0,0,0,1,0,0,1,0,2,1,2,1,8,7,3,2,1,0
"1999","Pyhtää",31,0,0,0,0,0,1,0,1,1,1,0,3,0,1,3,9,1,4,2,3,1
"1999","Pyhäjoki",20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,5,6,4,0,0
"1999","Pyhäjärvi",54,1,0,0,1,3,2,0,2,0,1,1,0,6,4,5,6,11,5,3,1,2
"1999","Pyhäntä",7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,2,0,0
"1999","Pyhäranta",14,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,5,1,3,0,0,0
"1999","Pälkäne",43,0,0,0,0,0,0,0,0,0,3,1,0,2,2,7,5,4,7,7,5,0
"1999","Pöytyä",58,0,0,0,0,0,0,0,1,0,2,2,1,5,4,6,7,10,5,9,5,1
"1999","Raahe",107,1,0,0,0,1,0,1,2,2,5,1,15,9,3,12,13,15,12,12,3,0
"1999","Raasepori",128,0,0,0,0,2,2,2,0,0,2,4,2,7,6,13,16,18,24,17,12,1
"1999","Raisio",63,1,0,0,0,0,1,0,2,1,1,4,3,6,4,7,6,7,11,9,0,0
"1999","Rantasalmi",37,0,0,0,0,0,0,1,1,0,0,1,1,3,0,4,5,10,4,6,1,0
"1999","Ranua",27,0,0,0,0,0,0,0,2,0,2,3,1,1,4,4,4,2,1,2,1,0
"1999","Rauma",197,0,0,1,0,0,0,3,0,3,6,8,7,10,23,15,24,35,25,24,12,1
"1999","Rautalampi",21,0,0,0,0,0,0,0,0,0,1,1,1,1,1,4,3,2,2,3,1,1
"1999","Rautavaara",16,0,0,0,0,1,0,0,0,0,1,0,0,1,2,3,4,2,1,1,0,0
"1999","Rautjärvi",45,0,0,0,0,0,0,0,0,0,1,0,2,3,8,5,9,6,4,3,3,1
"1999","Reisjärvi",20,0,0,0,0,0,0,0,1,0,0,1,2,2,2,1,2,5,2,2,0,0
"1999","Riihimäki",120,0,0,0,0,1,0,0,1,2,4,7,10,10,9,10,17,18,15,13,3,0
"1999","Ristijärvi",20,0,0,0,0,0,0,0,0,0,0,0,2,4,2,3,2,1,4,2,0,0
"1999","Rovaniemi",248,2,1,0,0,1,2,4,2,2,7,11,11,12,21,35,36,42,31,19,8,1
"1999","Ruokolahti",37,0,0,0,0,0,0,0,1,0,2,0,2,4,1,3,5,4,3,6,6,0
"1999","Ruovesi",36,2,0,0,0,0,0,0,1,1,1,2,3,4,0,6,5,3,1,4,3,0
"1999","Rusko",19,0,0,0,0,1,0,0,0,0,0,2,1,1,1,2,3,0,3,5,0,0
"1999","Rääkkylä",27,0,0,0,0,0,0,0,0,0,1,2,2,0,2,3,3,5,3,4,1,1
"1999","Saarijärvi",61,0,0,0,0,0,0,0,1,1,2,2,4,4,7,5,8,7,10,3,6,1
"1999","Salla",47,0,0,0,0,0,0,0,0,0,1,2,2,0,4,6,10,8,5,7,0,2
"1999","Salo",284,2,0,1,0,0,1,2,3,2,5,10,19,12,18,31,50,45,34,40,7,2
"1999","Saltvik",10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,3,0,0
"1999","Sastamala",149,0,0,1,0,0,0,1,0,0,3,8,12,4,12,15,12,24,23,23,8,3
"1999","Sauvo",18,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,2,4,4,4,0,0
"1999","Savitaipale",29,0,0,0,0,0,1,0,0,1,2,2,0,3,1,4,4,2,2,3,3,1
"1999","Savonlinna",223,1,0,0,0,0,1,3,1,1,9,8,10,17,23,15,41,37,26,16,11,3
"1999","Savukoski",12,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,4,1,1,0
"1999","Seinäjoki",216,0,1,0,0,2,4,0,4,3,4,7,12,8,17,16,37,42,33,17,7,2
"1999","Sievi",24,0,0,0,0,0,0,0,0,2,1,0,0,0,1,4,5,4,4,2,1,0
"1999","Siikainen",14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,4,2,0,2,0
"1999","Siikajoki",36,1,0,0,0,0,0,1,0,0,0,1,2,2,1,5,6,10,5,1,1,0
"1999","Siikalatva",45,1,0,0,0,0,0,0,0,0,0,1,3,2,5,5,6,8,7,6,0,1
"1999","Siilinjärvi",60,2,0,0,0,0,0,4,0,0,0,6,0,8,5,9,8,6,3,3,6,0
"1999","Simo",20,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5,2,3,4,1,2,0
"1999","Sipoo",55,0,1,0,0,0,0,1,1,0,1,2,4,5,2,9,7,7,7,6,2,0
"1999","Siuntio",19,0,1,0,0,0,0,0,0,0,1,1,0,1,3,1,4,5,1,1,0,0
"1999","Sodankylä",58,0,0,2,0,0,0,0,2,1,1,1,2,3,9,10,8,12,3,1,2,1
"1999","Soini",10,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,0,2,1,1,0
"1999","Somero",71,1,0,0,0,1,0,0,1,2,1,1,0,4,4,5,15,9,14,7,4,2
"1999","Sonkajärvi",36,0,0,0,1,0,0,0,1,0,0,0,4,2,2,5,8,4,4,3,2,0
"1999","Sotkamo",56,0,0,0,0,0,0,0,0,1,2,0,5,4,5,7,8,10,3,7,4,0
"1999","Sottunga",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"1999","Sulkava",30,0,0,0,0,0,0,0,0,1,2,2,4,0,2,4,2,7,2,2,2,0
"1999","Sund",6,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0
"1999","Suomussalmi",60,0,0,0,0,1,2,1,0,0,0,2,7,6,4,9,12,6,8,2,0,0
"1999","Suonenjoki",50,0,0,0,0,0,0,0,0,3,0,1,4,1,4,6,5,4,10,10,2,0
"1999","Sysmä",42,0,0,0,0,0,0,0,1,0,0,1,3,5,7,3,7,2,8,3,2,0
"1999","Säkylä",51,0,0,1,0,0,0,1,1,1,0,0,2,3,4,5,6,10,8,5,3,1
"1999","Taipalsaari",20,0,0,0,0,0,1,0,0,0,2,1,3,0,2,0,3,3,2,1,2,0
"1999","Taivalkoski",26,1,0,0,0,0,0,0,0,1,2,1,1,4,4,3,2,3,2,1,1,0
"1999","Taivassalo",8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,1,0,1,0
"1999","Tammela",29,0,0,0,0,0,0,0,1,0,0,1,4,0,0,4,3,2,7,3,4,0
"1999","Tampere",818,3,1,3,0,1,2,5,14,13,13,29,58,49,62,89,133,115,100,79,38,11
"1999","Tervo",14,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,2,5,2,0,0,0
"1999","Tervola",22,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,6,4,4,3,0,0
"1999","Teuva",39,0,1,0,0,0,0,1,0,0,0,0,2,2,6,4,7,4,7,3,2,0
"1999","Tohmajärvi",51,0,0,0,0,0,0,0,1,0,3,4,4,2,2,5,5,9,7,6,3,0
"1999","Toholampi",13,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,3,1,3,0,0
"1999","Toivakka",15,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,5,2,1,1,0,0
"1999","Tornio",74,0,0,2,0,3,0,3,2,2,3,1,6,3,4,2,13,13,5,8,3,1
"1999","Turku",841,1,0,0,0,5,9,6,8,14,21,48,40,41,61,90,108,131,113,92,40,13
"1999","Tuusniemi",23,0,0,0,0,0,1,0,0,0,0,1,1,1,3,6,2,5,2,1,0,0
"1999","Tuusula",90,3,2,0,0,0,0,0,1,2,3,3,8,8,5,14,11,11,8,10,0,1
"1999","Tyrnävä",22,1,0,0,0,0,0,0,0,0,1,1,0,2,2,0,4,5,3,1,1,1
"1999","Ulvila",47,1,2,0,0,0,0,0,1,0,2,1,1,2,4,6,5,8,6,5,2,1
"1999","Urjala",38,0,0,0,0,1,0,0,0,0,0,1,0,2,6,4,5,5,7,4,3,0
"1999","Utajärvi",19,0,0,0,0,0,0,1,0,0,0,3,0,0,1,2,3,7,1,1,0,0
"1999","Utsjoki",11,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,2,1,1,0,1,1
"1999","Uurainen",13,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,2,0,2,1,1,0
"1999","Nykarleby",46,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,4,8,8,12,4,0
"1999","Uusikaupunki",88,1,0,0,0,3,0,0,0,2,4,2,6,3,9,4,15,15,13,7,3,1
"1999","Vaala",29,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,8,8,1,3,0,0
"1999","Vaasa",272,1,0,1,0,0,1,3,5,2,6,7,14,16,18,23,44,35,45,31,17,3
"1999","Valkeakoski",120,1,0,0,0,0,1,1,0,1,2,6,6,6,10,18,11,24,19,11,3,0
"1999","Vantaa",501,5,1,2,1,3,2,9,11,9,18,27,43,47,49,55,67,50,42,40,16,4
"1999","Varkaus",119,0,0,0,0,0,0,1,0,0,4,5,9,2,11,11,17,20,22,12,5,0
"1999","Vehmaa",21,0,0,0,0,1,0,0,0,0,1,0,1,2,0,4,3,2,1,3,2,1
"1999","Vesanto",25,0,0,0,0,0,0,1,0,0,1,1,2,1,2,4,2,2,3,5,1,0
"1999","Vesilahti",16,0,0,0,0,0,1,0,0,0,0,4,0,1,1,2,1,1,2,2,1,0
"1999","Veteli",22,0,0,0,0,0,0,0,0,0,1,2,3,0,0,2,4,5,3,2,0,0
"1999","Vieremä",17,1,0,0,0,0,0,0,1,1,1,0,0,1,2,2,3,1,2,1,0,1
"1999","Vihti",84,0,0,0,0,0,0,0,0,1,2,3,7,7,8,7,19,14,10,4,1,1
"1999","Viitasaari",38,0,0,0,0,0,0,0,0,0,0,1,2,3,3,6,6,7,4,5,1,0
"1999","Vimpeli",16,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,2,1,4,2,1,0
"1999","Virolahti",26,0,0,0,0,0,0,0,1,0,1,1,1,3,1,5,2,2,4,4,0,1
"1999","Virrat",72,0,0,0,0,0,1,1,0,0,1,2,4,4,4,11,11,10,11,8,3,1
"1999","Vårdö",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"1999","Vöyri",54,0,0,0,0,0,0,0,0,1,2,0,2,1,2,1,4,13,13,7,8,0
"1999","Ylitornio",41,0,0,0,0,0,0,0,1,0,0,0,1,2,4,6,7,4,11,3,2,0
"1999","Ylivieska",52,0,0,0,0,0,0,0,0,1,4,2,3,3,3,10,3,9,8,2,4,0
"1999","Ylöjärvi",98,3,0,0,0,0,0,0,1,1,3,7,4,3,9,9,13,13,15,11,4,2
"1999","Ypäjä",25,0,0,0,0,0,1,0,0,0,2,1,2,0,0,2,4,5,2,1,4,1
"1999","Ähtäri",43,0,0,0,0,1,0,0,0,0,0,2,3,5,3,1,6,9,5,7,1,0
"1999","Äänekoski",106,0,0,0,0,0,0,1,1,0,3,11,5,7,9,14,15,12,12,14,1,1
"2000","WHOLE COUNTRY",24053,124,25,18,22,125,197,183,261,379,610,931,1538,1413,1814,2438,3392,3650,3079,2487,1096,271
"2000","Akaa",85,0,0,0,0,0,1,1,1,2,1,2,6,3,6,7,9,19,12,10,3,2
"2000","Alajärvi",61,0,0,0,0,0,0,1,0,0,1,0,4,4,5,6,10,7,14,5,4,0
"2000","Alavieska",16,0,0,0,0,0,1,0,1,0,0,0,1,0,0,3,2,1,2,3,1,1
"2000","Alavus",59,0,0,0,0,0,1,0,2,0,1,1,2,1,4,11,13,8,5,4,3,3
"2000","Asikkala",46,0,0,0,0,0,0,0,0,1,0,1,2,5,1,4,8,7,10,3,4,0
"2000","Askola",26,0,0,0,0,0,0,0,0,1,0,0,0,2,2,4,6,4,4,2,1,0
"2000","Aura",27,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3,4,2,6,2,0
"2000","Brändö",5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
"2000","Eckerö",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0
"2000","Enonkoski",17,0,0,0,0,0,0,0,1,2,0,0,1,0,1,3,2,4,1,1,1,0
"2000","Enontekiö",18,0,0,0,0,0,0,0,1,1,0,1,2,2,1,0,2,2,4,1,1,0
"2000","Espoo",533,7,0,0,0,4,9,4,12,11,21,17,39,32,43,53,80,65,62,47,25,2
"2000","Eura",68,0,0,0,0,0,0,0,1,0,0,1,3,1,7,5,9,16,11,10,4,0
"2000","Eurajoki",41,0,0,0,0,0,0,1,0,0,0,0,1,4,6,3,3,8,5,9,1,0
"2000","Evijärvi",12,0,0,0,0,0,1,0,0,0,2,1,0,0,0,2,3,2,0,1,0,0
"2000","Finström",3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
"2000","Forssa",93,0,0,0,0,0,4,0,4,2,1,6,7,5,12,6,13,11,7,9,5,1
"2000","Föglö",7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,2,0,0,0
"2000","Geta",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2000","Haapajärvi",40,0,0,0,0,0,0,0,0,0,1,1,1,5,3,5,4,5,7,7,1,0
"2000","Haapavesi",49,0,0,1,0,0,0,1,0,0,2,2,5,3,5,6,4,7,5,6,2,0
"2000","Hailuoto",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
"2000","Halsua",10,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,2,0,0
"2000","Hamina",154,1,0,0,0,0,2,2,2,6,5,5,6,9,12,9,20,25,22,19,7,2
"2000","Hammarland",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
"2000","Hankasalmi",43,0,0,0,0,0,1,0,0,0,3,2,5,2,3,3,2,7,4,7,3,1
"2000","Hanko",76,0,0,0,0,0,0,0,1,1,1,0,5,3,8,6,11,16,11,7,5,1
"2000","Harjavalta",46,1,0,0,0,2,0,1,0,0,0,1,3,0,3,7,8,10,3,5,2,0
"2000","Hartola",18,0,0,0,0,0,0,0,1,0,1,2,3,0,2,1,1,2,2,1,2,0
"2000","Hattula",28,0,0,0,0,1,1,0,0,0,0,1,0,0,4,1,9,2,5,3,1,0
"2000","Hausjärvi",39,0,0,0,0,0,0,0,1,0,0,0,4,1,3,5,4,4,4,8,2,3
"2000","Heinola",97,1,0,0,0,0,1,4,1,0,1,2,5,8,11,13,13,17,7,9,3,1
"2000","Heinävesi",46,0,0,0,0,0,0,0,2,1,0,0,3,3,4,5,6,6,5,6,3,2
"2000","Helsinki",2273,23,6,0,2,7,23,30,39,48,68,99,171,153,179,236,279,293,266,218,104,29
"2000","Hirvensalmi",28,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,6,4,3,3,2,2
"2000","Hollola",86,0,0,0,0,1,0,0,0,0,2,4,5,3,8,14,11,19,13,5,0,1
"2000","Huittinen",65,0,0,0,0,0,0,0,1,0,4,0,4,3,4,7,9,13,10,8,1,1
"2000","Humppila",18,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,5,7,0,2,0,0
"2000","Hyrynsalmi",26,0,0,0,0,1,0,1,0,0,1,1,0,4,0,1,10,4,1,2,0,0
"2000","Hyvinkää",197,3,0,2,0,1,1,0,2,2,1,7,13,11,9,25,35,36,26,14,8,1
"2000","Hämeenkyrö",62,0,0,0,0,0,1,1,1,2,2,3,3,1,1,6,12,7,5,13,3,1
"2000","Hämeenlinna",313,2,0,0,0,2,1,2,2,4,7,10,17,10,19,28,44,56,47,41,16,5
"2000","Ii",53,0,0,0,0,0,2,0,0,3,0,1,3,1,6,4,8,14,5,4,2,0
"2000","Iisalmi",106,1,0,0,0,0,3,0,2,1,2,2,7,7,9,10,13,20,11,9,6,3
"2000","Iitti",43,1,0,0,0,0,0,0,0,3,2,0,0,1,1,5,9,8,5,5,1,2
"2000","Ikaalinen",42,0,0,0,0,0,0,0,0,0,0,1,2,1,7,2,8,5,4,8,3,1
"2000","Ilmajoki",55,1,0,0,0,0,0,0,0,0,3,1,3,2,4,4,9,6,12,4,4,2
"2000","Ilomantsi",52,0,1,0,0,0,1,1,0,1,3,2,5,0,1,5,10,15,4,2,1,0
"2000","Imatra",176,0,0,0,0,0,1,2,5,3,3,8,14,17,13,15,23,28,20,17,4,3
"2000","Inari",37,0,0,0,0,0,0,0,1,1,4,1,2,3,1,6,4,8,3,2,1,0
"2000","Ingå",22,1,1,1,0,0,1,0,0,0,1,0,1,1,1,1,2,2,2,2,4,1
"2000","Isojoki",29,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,9,3,6,3,3,0
"2000","Isokyrö",33,0,0,0,0,0,0,0,0,2,1,0,2,1,3,4,6,6,2,2,4,0
"2000","Janakkala",67,0,0,1,0,2,0,0,1,0,0,1,1,3,1,9,17,8,9,12,2,0
"2000","Joensuu",305,2,0,0,0,1,2,3,5,4,10,19,19,12,21,28,45,45,34,35,16,4
"2000","Jokioinen",29,0,0,0,0,0,1,0,0,1,0,0,2,4,3,2,10,1,3,0,0,2
"2000","Jomala",13,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,3,1,1,1,2,0
"2000","Joroinen",41,0,0,0,0,0,0,0,0,0,2,1,3,5,4,5,7,6,4,2,2,0
"2000","Joutsa",49,0,0,0,0,0,1,0,2,0,1,1,2,4,6,2,8,9,6,4,3,0
"2000","Juuka",57,0,0,0,0,1,1,0,1,1,1,4,5,3,4,6,5,10,8,4,3,0
"2000","Juupajoki",9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,1,2,0
"2000","Juva",50,0,0,0,0,0,0,1,0,2,1,0,2,3,2,7,12,7,6,4,3,0
"2000","Jyväskylä",370,1,0,0,0,6,4,4,7,9,10,14,26,16,26,28,53,51,52,38,21,4
"2000","Jämijärvi",17,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,3,2,2,2,1,1
"2000","Jämsä",138,0,0,0,0,0,3,1,3,3,5,5,7,8,9,14,15,19,17,20,7,2
"2000","Järvenpää",113,3,0,0,0,1,1,2,3,3,1,10,14,11,4,13,6,17,8,14,2,0
"2000","Kaarina",99,0,0,0,0,2,0,1,1,1,1,3,9,7,8,10,15,12,14,12,2,1
"2000","Kaavi",34,0,0,0,0,0,0,1,0,0,1,1,1,1,5,1,6,5,7,3,1,1
"2000","Kajaani",191,1,0,0,0,5,2,2,2,6,5,10,12,11,12,19,27,30,20,18,8,1
"2000","Kalajoki",48,0,0,0,0,1,0,0,0,2,0,1,1,0,5,6,11,10,5,2,4,0
"2000","Kangasala",113,0,0,0,0,0,1,0,2,1,1,3,6,9,6,7,13,23,10,25,4,2
"2000","Kangasniemi",45,0,0,0,0,0,0,1,0,0,2,1,4,1,5,6,6,3,7,7,2,0
"2000","Kankaanpää",87,0,0,0,0,1,0,0,1,4,1,2,4,5,8,10,17,9,12,10,3,0
"2000","Kannonkoski",8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,2,0
