"12ak -- Deaths by age (5-year), sex and area, 1990-2021"

"Year","Area","Females Total Deaths","Females 0 Deaths","Females 1 - 4 Deaths","Females 5 - 9 Deaths","Females 10 - 14 Deaths","Females 15 - 19 Deaths","Females 20 - 24 Deaths","Females 25 - 29 Deaths","Females 30 - 34 Deaths","Females 35 - 39 Deaths","Females 40 - 44 Deaths","Females 45 - 49 Deaths","Females 50 - 54 Deaths","Females 55 - 59 Deaths","Females 60 - 64 Deaths","Females 65 - 69 Deaths","Females 70 - 74 Deaths","Females 75 - 79 Deaths","Females 80 - 84 Deaths","Females 85 - 89 Deaths","Females 90 - 94 Deaths","Females 95 - Deaths"
"2013","Sund",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
"2013","Suomussalmi",58,0,0,0,0,0,0,0,1,0,2,1,2,2,3,2,4,5,13,11,6,6
"2013","Suonenjoki",60,0,0,0,0,0,0,0,0,0,2,1,1,1,5,2,2,3,12,15,13,3
"2013","Sysmä",34,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,5,8,10,3,1
"2013","Säkylä",53,0,0,0,0,0,0,0,0,0,0,0,1,1,2,5,3,3,15,12,7,4
"2013","Taipalsaari",14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,3,4,2
"2013","Taivalkoski",29,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,4,9,5,2,3
"2013","Taivassalo",16,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,4,4,1,2,1
"2013","Tammela",39,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,1,5,8,6,6,5
"2013","Tampere",1002,1,0,0,0,5,5,0,2,3,6,9,16,29,35,66,63,101,164,231,200,66
"2013","Tervo",17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,2,4,2,0
"2013","Tervola",32,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,4,9,5,7,1
"2013","Teuva",40,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,3,4,13,9,6
"2013","Tohmajärvi",21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,4,3,6,1
"2013","Toholampi",11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,3,2,1
"2013","Toivakka",13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2,2,3
"2013","Tornio",91,0,0,0,0,0,0,0,0,0,1,0,2,2,7,3,6,10,13,24,19,4
"2013","Turku",959,0,1,0,0,2,1,3,1,4,5,11,13,18,39,60,59,81,168,209,194,90
"2013","Tuusniemi",24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,2,10,4,2
"2013","Tuusula",98,0,1,0,0,1,0,0,0,0,1,4,0,4,6,15,14,7,15,14,12,4
"2013","Tyrnävä",18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,6,6,0
"2013","Ulvila",47,0,0,0,0,0,0,0,0,0,3,0,2,2,2,3,1,8,8,7,4,7
"2013","Urjala",36,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,9,9,8,3
"2013","Utajärvi",15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,5,4,0
"2013","Utsjoki",11,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,2,2,1,0
"2013","Uurainen",14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,2,2,2,0
"2013","Nykarleby",39,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,2,7,10,3,10
"2013","Uusikaupunki",79,0,1,0,0,0,0,1,1,0,0,1,1,4,6,4,3,5,13,25,9,5
"2013","Vaala",31,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,6,4,8,7,1
"2013","Vaasa",310,2,0,0,0,0,2,1,1,0,4,3,3,7,12,13,24,29,46,68,58,37
"2013","Valkeakoski",114,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,6,14,21,25,21,10
"2013","Vantaa",588,2,2,0,0,1,0,1,4,4,5,5,21,24,38,52,54,77,98,97,70,33
"2013","Varkaus",129,0,0,0,0,0,0,1,0,0,2,0,2,3,8,9,10,19,20,24,18,13
"2013","Vehmaa",10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,3,2
"2013","Vesanto",15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,5,2,3
"2013","Vesilahti",16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,3,2,3,2
"2013","Veteli",23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,5,7,3,2
"2013","Vieremä",20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,3,6,5,0
"2013","Vihti",77,0,0,0,0,1,0,0,0,0,1,1,0,3,6,3,5,7,13,15,15,7
"2013","Viitasaari",52,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,6,11,13,11,5
"2013","Vimpeli",32,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,6,9,6,2
"2013","Virolahti",21,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,4,8,3,2
"2013","Virrat",39,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,2,4,3,13,9,1
"2013","Vårdö",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
"2013","Vöyri",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,10,10,7
"2013","Ylitornio",33,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,6,9,5,4
"2013","Ylivieska",53,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2,8,7,15,14,2
"2013","Ylöjärvi",125,0,0,0,0,0,0,1,0,2,0,4,3,3,6,8,13,12,25,29,9,10
"2013","Ypäjä",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,2
"2013","Ähtäri",44,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4,4,9,16,7,0
"2013","Äänekoski",106,0,0,0,0,0,0,0,0,1,1,0,0,5,4,3,10,5,28,17,22,10
"2014","WHOLE COUNTRY",26438,56,11,16,13,22,43,55,77,92,108,202,424,639,1046,1604,1736,2716,4324,6120,5068,2066
"2014","Akaa",95,0,0,0,0,0,0,0,0,0,2,1,1,3,4,5,6,7,11,23,24,8
"2014","Alajärvi",52,1,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,3,12,17,6,3
"2014","Alavieska",17,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,2,4,4,1
"2014","Alavus",92,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,4,10,17,31,19,4
"2014","Asikkala",64,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,11,9,13,11,10
"2014","Askola",18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,4,4,4,1
"2014","Aura",16,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,3,5,2
"2014","Brändö",5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1
"2014","Eckerö",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1
"2014","Enonkoski",14,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,3,5,1
"2014","Enontekiö",9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,2,1,0
"2014","Espoo",672,1,1,1,0,1,2,2,4,4,5,11,19,26,41,56,48,71,112,123,99,45
"2014","Eura",83,0,0,0,1,0,0,0,1,0,2,0,0,1,1,4,6,11,14,22,15,5
"2014","Eurajoki",47,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,4,4,9,10,14,1
"2014","Evijärvi",16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,5,1,3
"2014","Finström",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2,2,0
"2014","Forssa",121,0,0,0,0,0,0,0,1,0,0,0,2,1,4,9,8,13,17,28,30,8
"2014","Föglö",4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
"2014","Geta",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"2014","Haapajärvi",54,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,6,7,15,11,7
"2014","Haapavesi",43,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,3,7,7,9,10,2
"2014","Hailuoto",9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3,2,1
"2014","Halsua",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"2014","Hamina",137,0,0,1,0,0,0,0,1,0,1,0,1,2,3,7,7,15,23,26,39,11
"2014","Hammarland",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,1
"2014","Hankasalmi",36,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,5,2,5,12,4,2
"2014","Hanko",58,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,8,5,5,9,13,7
"2014","Harjavalta",62,0,0,0,0,0,0,0,1,0,0,0,2,1,3,4,5,7,8,14,13,4
"2014","Hartola",25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,3,7,7,2
"2014","Hattula",35,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,3,8,11,4,2
"2014","Hausjärvi",29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3,3,5,6,6,2
"2014","Heinola",120,0,0,0,0,0,0,0,0,0,0,0,4,2,6,11,3,14,15,32,20,13
"2014","Heinävesi",32,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,4,3,9,3,4
"2014","Helsinki",2753,9,0,1,4,1,7,9,6,16,16,24,56,73,107,182,201,263,414,567,546,251
"2014","Hirvensalmi",23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,6,5,5
"2014","Hollola",100,0,0,0,0,0,0,0,1,0,0,0,1,6,4,8,4,9,9,32,22,4
"2014","Huittinen",63,0,0,0,0,0,0,0,0,0,0,1,2,1,0,7,1,5,15,13,11,7
"2014","Humppila",18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,8,2,0
"2014","Hyrynsalmi",22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,6,6,2,2
"2014","Hyvinkää",204,0,0,0,0,0,0,0,1,0,1,0,1,4,8,11,16,25,35,45,35,22
"2014","Hämeenkyrö",60,0,0,0,0,0,0,0,0,0,0,0,3,0,2,5,4,6,8,15,12,5
"2014","Hämeenlinna",405,0,1,0,0,2,2,1,0,2,1,3,4,7,14,17,22,44,64,97,90,34
"2014","Ii",34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,10,8,5,2
"2014","Iisalmi",136,0,0,0,0,0,0,1,1,0,0,0,1,0,2,10,13,7,21,46,26,8
"2014","Iitti",46,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,3,7,9,8,7
"2014","Ikaalinen",65,0,0,0,0,0,0,1,1,0,0,0,2,6,2,2,2,5,12,16,12,4
"2014","Ilmajoki",65,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,2,4,10,13,22,6
"2014","Ilomantsi",56,0,0,1,0,1,0,0,0,0,0,0,1,1,4,3,3,7,5,13,10,7
"2014","Imatra",177,0,0,0,1,0,0,0,0,0,0,0,2,2,6,9,9,20,33,40,37,18
"2014","Inari",33,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,2,3,5,8,9,0
"2014","Ingå",25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,4,7,2,6
"2014","Isojoki",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,7,6,1
"2014","Isokyrö",24,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,3,3,8,4,2
"2014","Janakkala",74,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,3,8,10,18,19,6
"2014","Joensuu",399,1,0,0,0,0,3,0,4,1,0,1,6,11,19,24,30,38,63,105,64,29
"2014","Jokioinen",25,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,4,5,8,3
"2014","Jomala",20,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3,0,2,4,4,3,1
"2014","Joroinen",33,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,3,2,6,7,4,5
"2014","Joutsa",34,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,10,6,4
"2014","Juuka",31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,5,8,1
"2014","Juupajoki",17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,3,8,1
"2014","Juva",55,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,4,9,7,15,11,3
"2014","Jyväskylä",547,1,0,0,0,0,1,4,3,1,1,7,8,14,20,38,34,57,89,127,100,42
"2014","Jämijärvi",18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,4,4,5,1
"2014","Jämsä",157,1,0,0,0,0,0,0,0,1,1,4,3,5,6,8,10,14,23,29,38,14
"2014","Järvenpää",150,0,0,0,0,0,0,0,0,0,1,1,2,6,12,10,16,21,15,26,28,12
"2014","Kaarina",123,1,1,1,0,0,0,0,1,1,0,0,2,2,8,10,10,13,18,29,19,7
"2014","Kaavi",25,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,1,1,2,5,10,1
"2014","Kajaani",180,1,0,0,0,1,0,1,2,0,1,0,2,3,3,11,14,22,39,44,28,8
"2014","Kalajoki",62,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,8,11,17,13,6
"2014","Kangasala",124,0,0,0,1,0,0,1,0,2,1,3,2,1,4,7,8,15,18,25,26,10
"2014","Kangasniemi",51,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,11,11,9,6,5
"2014","Kankaanpää",91,0,0,0,0,0,0,0,0,0,1,0,1,3,4,7,4,5,15,23,21,7
"2014","Kannonkoski",12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,3,0
"2014","Kannus",35,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,2,5,10,6,4
"2014","Karijoki",11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,2,2
"2014","Karkkila",59,0,0,0,0,0,0,0,0,0,0,0,1,2,8,2,6,3,12,9,14,2
"2014","Karstula",33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,7,13,5,2
"2014","Karvia",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,9,2
"2014","Kaskinen",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0
"2014","Kauhajoki",70,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,1,5,13,19,16,9
"2014","Kauhava",103,0,0,0,0,0,0,0,0,1,0,1,1,1,6,7,4,7,15,26,26,8
"2014","Kauniainen",32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,4,11,7,2
"2014","Kaustinen",20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,3,4,6,0
"2014","Keitele",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0
"2014","Kemi",129,0,0,0,0,1,1,1,0,2,0,1,0,4,6,11,8,12,20,34,20,8
"2014","Kemijärvi",47,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,9,8,11,11,0
"2014","Keminmaa",45,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,4,9,10,10,5
"2014","Kimitoön",56,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,6,7,5,17,10,6
"2014","Kempele",29,0,0,0,0,0,0,0,0,1,0,0,2,1,3,2,2,1,5,7,5,0
"2014","Kerava",124,0,0,0,0,0,0,1,1,0,0,1,8,1,5,3,8,17,22,32,17,8
"2014","Keuruu",87,0,0,0,0,0,0,0,0,0,0,2,0,1,7,5,6,8,11,25,16,6
"2014","Kihniö",20,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,3,6,5,1
"2014","Kinnula",11,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,3,1
"2014","Kirkkonummi",93,0,1,0,0,0,0,0,0,0,0,1,5,8,4,7,6,6,16,17,17,5
"2014","Kitee",86,0,0,1,0,0,0,0,0,0,1,0,0,2,3,1,5,9,13,28,16,7
"2014","Kittilä",38,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,5,1,14,7,6,0
"2014","Kiuruvesi",63,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,8,10,20,16,3
"2014","Kivijärvi",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,3,0,1,1
"2014","Kokemäki",67,0,0,0,0,0,0,1,0,0,0,0,0,1,4,4,7,10,10,12,12,6
"2014","Kokkola",219,0,0,0,0,0,0,0,0,1,0,1,3,7,4,11,16,15,45,50,44,22
"2014","Kolari",16,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,2,2,3,3,0
"2014","Konnevesi",17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,2,1,5,2
"2014","Kontiolahti",40,1,1,0,0,0,0,0,0,1,0,0,1,1,3,5,6,5,3,7,3,3
"2014","Korsnäs",17,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,7,1,3
"2014","Koski Tl",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,8,4,2
"2014","Kotka",335,1,0,0,0,0,0,1,2,2,0,4,1,6,15,16,29,44,54,72,60,28
"2014","Kouvola",525,2,0,2,0,0,0,2,0,2,1,6,8,16,14,30,32,52,100,123,94,41
"2014","Kristinestad",41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,4,8,11,9,3
"2014","Kronoby",32,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,1,1,8,12,3
"2014","Kuhmo",68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,11,16,19,11,2
"2014","Kuhmoinen",19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,5,5,2,2
"2014","Kumlinge",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
"2014","Kuopio",556,0,1,1,0,1,1,1,3,0,2,2,8,8,16,28,35,57,93,142,113,44
"2014","Kuortane",34,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,6,9,5,3
"2014","Kurikka",160,2,0,0,0,0,0,0,0,0,0,0,1,6,6,11,9,14,27,35,37,12
"2014","Kustavi",9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,4,0
"2014","Kuusamo",92,0,0,0,0,0,0,0,0,0,0,2,0,3,3,3,9,14,15,19,21,3
"2014","Kyyjärvi",15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,5,2,3,0
"2014","Kärkölä",39,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,1,3,9,7,8,4
"2014","Kärsämäki",10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,2,2,1
"2014","Kökar",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
"2014","Lahti",639,3,0,1,0,2,0,3,7,4,5,4,7,13,25,44,42,64,111,143,115,46
"2014","Laihia",42,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,2,5,3,9,12,5
"2014","Laitila",49,0,0,0,0,0,0,0,0,2,0,0,1,0,2,2,1,4,13,9,15,0
"2014","Lapinjärvi",19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,4,3,7,1
"2014","Lapinlahti",68,1,0,0,0,0,0,1,0,0,0,1,1,1,0,4,3,7,10,24,12,3
"2014","Lappajärvi",27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,7,10,3,2
"2014","Lappeenranta",395,0,0,0,0,0,0,0,1,0,3,3,5,9,23,24,27,28,68,97,73,34
"2014","Lapua",76,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,3,7,13,21,18,4
"2014","Laukaa",78,0,0,0,0,1,0,0,0,0,0,1,6,2,2,3,6,11,5,24,16,1
"2014","Lemi",13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,3,2,2
"2014","Lemland",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
"2014","Lempäälä",63,0,0,0,0,0,0,1,0,0,0,1,1,1,3,3,5,5,10,18,10,5
"2014","Leppävirta",72,0,0,0,0,0,0,0,0,0,0,0,1,4,1,6,8,6,13,21,8,4
"2014","Lestijärvi",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
"2014","Lieksa",104,0,0,0,0,0,0,0,0,1,0,0,2,2,3,10,4,17,19,25,20,1
"2014","Lieto",69,1,0,0,0,0,0,1,0,0,0,0,1,2,1,4,4,7,9,15,16,8
"2014","Liminka",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,1
"2014","Liperi",60,0,1,0,0,1,0,1,0,0,0,1,1,2,2,7,5,3,10,13,9,4
"2014","Lohja",190,0,0,0,0,0,0,0,0,1,2,1,0,6,12,12,20,20,24,46,36,10
"2014","Loimaa",108,1,0,0,0,0,0,0,0,0,0,0,2,3,2,9,10,16,12,25,19,9
"2014","Loppi",37,1,0,0,0,0,1,0,0,0,0,0,0,2,0,4,3,2,7,10,6,1
"2014","Loviisa",98,0,0,0,0,0,0,0,0,0,0,2,3,1,3,8,7,10,17,19,24,4
"2014","Luhanka",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,2,3
"2014","Lumijoki",11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,5,1,1
"2014","Lumparland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2014","Larsmo",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1,2
"2014","Luumäki",46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,7,8,6,10,5
"2014","Malax",25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,5,6,5,5
"2014","Mariehamn",54,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,2,3,2,13,17,5
"2014","Marttila",13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,3,3,2,1
"2014","Masku",32,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,3,4,8,8,2
"2014","Merijärvi",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
"2014","Merikarvia",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,7,2
"2014","Miehikkälä",17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,4,3
"2014","Mikkeli",307,1,0,1,0,0,0,0,2,1,0,4,3,8,12,22,29,27,55,67,52,23
"2014","Muhos",31,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,3,6,13,2,1
"2014","Multia",21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,6,4,4
"2014","Muonio",14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,4,2,1,1
"2014","Korsholm",74,1,0,0,0,0,0,0,1,0,0,0,0,0,3,3,2,9,9,17,19,10
"2014","Muurame",24,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,2,1,4,5,6,0
"2014","Mynämäki",39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,5,4,13,6,4
"2014","Myrskylä",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,4,4,4
"2014","Mäntsälä",60,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,4,6,12,17,10,2
"2014","Mänttä-Vilppula",82,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,6,20,17,17,8
"2014","Mäntyharju",41,0,0,0,0,0,0,0,0,0,0,1,1,2,1,3,3,0,8,8,10,4
"2014","Naantali",85,0,0,0,0,0,0,0,0,0,0,1,3,4,2,3,4,14,9,25,10,10
"2014","Nakkila",46,1,0,0,0,0,0,0,0,0,0,1,0,1,2,4,3,1,7,18,5,3
"2014","Nivala",47,0,0,1,0,0,0,0,0,0,0,0,0,1,6,5,1,4,6,9,10,4
"2014","Nokia",127,1,0,0,0,0,0,0,0,0,1,4,1,8,6,5,8,15,11,32,27,8
"2014","Nousiainen",22,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,2,6,4,2,2
"2014","Nurmes",78,0,1,1,0,0,0,0,1,0,1,0,0,0,2,5,4,7,16,16,21,3
"2014","Nurmijärvi",121,1,0,0,0,0,1,0,2,0,0,3,7,4,7,14,10,7,10,24,20,11
"2014","Närpes",53,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,5,8,7,12,11,3
"2014","Orimattila",99,0,0,0,0,0,0,0,0,1,0,1,5,1,6,6,8,5,16,21,21,8
"2014","Oripää",10,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,2,2,0
"2014","Orivesi",65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,14,8,20,18,0
"2014","Oulainen",33,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,6,8,7,5
"2014","Oulu",614,7,0,0,1,0,2,2,4,4,4,3,10,12,31,42,37,55,104,138,121,37
"2014","Outokumpu",52,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,3,10,7,17,8,1
"2014","Padasjoki",27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,8,7,5,3
"2014","Paimio",45,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,2,2,7,10,10,5
"2014","Paltamo",23,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,3,4,5,4,2
"2014","Pargas",80,0,0,0,0,0,1,0,0,0,1,1,0,2,3,1,3,6,18,19,21,4
"2014","Parikkala",49,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,5,11,14,9,3
"2014","Parkano",45,0,0,0,0,0,0,0,0,0,1,0,0,3,3,4,1,9,2,9,10,3
"2014","Pedersöre",44,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2,10,13,11,2
"2014","Pelkosenniemi",13,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3,0,1,2,0,2
"2014","Pello",30,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,4,7,6,7,1
"2014","Perho",14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,5,0,2
"2014","Pertunmaa",19,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,4,1,4,4,2
"2014","Petäjävesi",23,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,3,3,5,5,2
"2014","Pieksämäki",150,0,0,0,0,0,0,1,1,0,2,0,2,3,7,12,7,16,27,33,27,12
"2014","Pielavesi",56,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,5,11,13,14,3
"2014","Jakobstad",96,0,0,0,0,1,0,0,0,0,1,1,1,2,4,6,6,14,17,18,21,4
"2014","Pihtipudas",39,0,0,0,0,0,0,0,1,1,0,0,0,1,4,3,2,4,7,9,5,2
"2014","Pirkkala",42,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,3,7,6,6,4,9
"2014","Polvijärvi",37,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,1,5,9,9,5,2
